generator_id,fuel_type,capacity_mw,min_gen_mw,heat_rate_mmbtu_per_mwh,fuel_cost_per_mmbtu,variable_om_cost,startup_cost,ramp_rate_mw_per_hr,is_renewable,marginal_cost,generation_mw,timestamp,demand_mw,renewable_gen_mw,net_load_mw,curtailment_mw
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 22:00:00,48073.622257,132.0,50338.70336985,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 22:00:00,48073.622257,132.0,50338.70336985,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 23:00:00,47435.80314,144.0,49656.393297,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 23:00:00,47435.80314,144.0,49656.393297,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 23:00:00,47435.80314,144.0,49656.393297,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 23:00:00,47435.80314,144.0,49656.393297,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 23:00:00,47435.80314,144.0,49656.393297,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 23:00:00,47435.80314,144.0,49656.393297,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 23:00:00,47435.80314,144.0,49656.393297,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 00:00:00,43611.483455,147.0,45637.70762775,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 00:00:00,43611.483455,147.0,45637.70762775,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 00:00:00,43611.483455,147.0,45637.70762775,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 00:00:00,43611.483455,147.0,45637.70762775,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 00:00:00,43611.483455,147.0,45637.70762775,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 00:00:00,43611.483455,147.0,45637.70762775,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 00:00:00,43611.483455,147.0,45637.70762775,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 01:00:00,45273.548126,108.0,47423.825532300005,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 01:00:00,45273.548126,108.0,47423.825532300005,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 01:00:00,45273.548126,108.0,47423.825532300005,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 01:00:00,45273.548126,108.0,47423.825532300005,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 01:00:00,45273.548126,108.0,47423.825532300005,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 01:00:00,45273.548126,108.0,47423.825532300005,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 01:00:00,45273.548126,108.0,47423.825532300005,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 02:00:00,44959.737094,147.0,47053.3739487,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 02:00:00,44959.737094,147.0,47053.3739487,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 02:00:00,44959.737094,147.0,47053.3739487,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 02:00:00,44959.737094,147.0,47053.3739487,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 02:00:00,44959.737094,147.0,47053.3739487,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 02:00:00,44959.737094,147.0,47053.3739487,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 02:00:00,44959.737094,147.0,47053.3739487,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 03:00:00,45386.19035,126.0,47523.1998675,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 03:00:00,45386.19035,126.0,47523.1998675,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 03:00:00,45386.19035,126.0,47523.1998675,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 03:00:00,45386.19035,126.0,47523.1998675,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 03:00:00,45386.19035,126.0,47523.1998675,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 03:00:00,45386.19035,126.0,47523.1998675,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 03:00:00,45386.19035,126.0,47523.1998675,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 04:00:00,45699.875157,132.0,47846.26891485001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 04:00:00,45699.875157,132.0,47846.26891485001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 04:00:00,45699.875157,132.0,47846.26891485001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 04:00:00,45699.875157,132.0,47846.26891485001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 04:00:00,45699.875157,132.0,47846.26891485001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 04:00:00,45699.875157,132.0,47846.26891485001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 04:00:00,45699.875157,132.0,47846.26891485001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 05:00:00,46570.325776,150.0,48741.3420648,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 05:00:00,46570.325776,150.0,48741.3420648,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 05:00:00,46570.325776,150.0,48741.3420648,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 05:00:00,46570.325776,150.0,48741.3420648,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 05:00:00,46570.325776,150.0,48741.3420648,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 05:00:00,46570.325776,150.0,48741.3420648,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 05:00:00,46570.325776,150.0,48741.3420648,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 06:00:00,47864.271245,144.0,50106.284807250006,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 06:00:00,47864.271245,144.0,50106.284807250006,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 06:00:00,47864.271245,144.0,50106.284807250006,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 06:00:00,47864.271245,144.0,50106.284807250006,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 06:00:00,47864.271245,144.0,50106.284807250006,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 06:00:00,47864.271245,144.0,50106.284807250006,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 06:00:00,47864.271245,144.0,50106.284807250006,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 07:00:00,49638.735741,164.0,51948.47252805,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 07:00:00,49638.735741,164.0,51948.47252805,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 07:00:00,49638.735741,164.0,51948.47252805,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 07:00:00,49638.735741,164.0,51948.47252805,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 07:00:00,49638.735741,164.0,51948.47252805,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 07:00:00,49638.735741,164.0,51948.47252805,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 07:00:00,49638.735741,164.0,51948.47252805,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 08:00:00,51249.870857,275.0,53523.614399850005,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 08:00:00,51249.870857,275.0,53523.614399850005,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 08:00:00,51249.870857,275.0,53523.614399850005,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 08:00:00,51249.870857,275.0,53523.614399850005,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 08:00:00,51249.870857,275.0,53523.614399850005,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 08:00:00,51249.870857,275.0,53523.614399850005,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 08:00:00,51249.870857,275.0,53523.614399850005,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 09:00:00,51555.9349,297.5,53821.356645,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 09:00:00,51555.9349,297.5,53821.356645,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 09:00:00,51555.9349,297.5,53821.356645,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 09:00:00,51555.9349,297.5,53821.356645,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 09:00:00,51555.9349,297.5,53821.356645,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 09:00:00,51555.9349,297.5,53821.356645,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 09:00:00,51555.9349,297.5,53821.356645,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 10:00:00,49708.404398,307.5,51870.9496179,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 10:00:00,49708.404398,307.5,51870.9496179,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 10:00:00,49708.404398,307.5,51870.9496179,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 10:00:00,49708.404398,307.5,51870.9496179,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 10:00:00,49708.404398,307.5,51870.9496179,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 10:00:00,49708.404398,307.5,51870.9496179,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 10:00:00,49708.404398,307.5,51870.9496179,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 11:00:00,47622.603282,389.5,49594.7584461,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 11:00:00,47622.603282,389.5,49594.7584461,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 11:00:00,47622.603282,389.5,49594.7584461,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 11:00:00,47622.603282,389.5,49594.7584461,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 11:00:00,47622.603282,389.5,49594.7584461,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 11:00:00,47622.603282,389.5,49594.7584461,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 11:00:00,47622.603282,389.5,49594.7584461,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 12:00:00,46056.409782,373.0,47967.58027110001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 12:00:00,46056.409782,373.0,47967.58027110001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 12:00:00,46056.409782,373.0,47967.58027110001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 12:00:00,46056.409782,373.0,47967.58027110001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 12:00:00,46056.409782,373.0,47967.58027110001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 12:00:00,46056.409782,373.0,47967.58027110001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 12:00:00,46056.409782,373.0,47967.58027110001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 13:00:00,44892.587519,383.5,46734.54189495,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 13:00:00,44892.587519,383.5,46734.54189495,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 13:00:00,44892.587519,383.5,46734.54189495,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 13:00:00,44892.587519,383.5,46734.54189495,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 13:00:00,44892.587519,383.5,46734.54189495,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 13:00:00,44892.587519,383.5,46734.54189495,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 13:00:00,44892.587519,383.5,46734.54189495,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 14:00:00,43940.157173,361.5,45757.590031650005,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 14:00:00,43940.157173,361.5,45757.590031650005,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 14:00:00,43940.157173,361.5,45757.590031650005,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 14:00:00,43940.157173,361.5,45757.590031650005,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 14:00:00,43940.157173,361.5,45757.590031650005,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 14:00:00,43940.157173,361.5,45757.590031650005,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 14:00:00,43940.157173,361.5,45757.590031650005,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 15:00:00,43277.543283,312.5,45113.29544715,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 15:00:00,43277.543283,312.5,45113.29544715,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 15:00:00,43277.543283,312.5,45113.29544715,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 15:00:00,43277.543283,312.5,45113.29544715,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 15:00:00,43277.543283,312.5,45113.29544715,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 15:00:00,43277.543283,312.5,45113.29544715,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 15:00:00,43277.543283,312.5,45113.29544715,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 16:00:00,43267.17458,272.0,45144.933309,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 16:00:00,43267.17458,272.0,45144.933309,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 16:00:00,43267.17458,272.0,45144.933309,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 16:00:00,43267.17458,272.0,45144.933309,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 16:00:00,43267.17458,272.0,45144.933309,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 16:00:00,43267.17458,272.0,45144.933309,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 16:00:00,43267.17458,272.0,45144.933309,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 17:00:00,44024.231103,203.0,46012.29265815,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 17:00:00,44024.231103,203.0,46012.29265815,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 17:00:00,44024.231103,203.0,46012.29265815,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 17:00:00,44024.231103,203.0,46012.29265815,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 17:00:00,44024.231103,203.0,46012.29265815,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 17:00:00,44024.231103,203.0,46012.29265815,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 17:00:00,44024.231103,203.0,46012.29265815,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 18:00:00,46059.23799,90.0,48267.69988950001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 18:00:00,46059.23799,90.0,48267.69988950001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 18:00:00,46059.23799,90.0,48267.69988950001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 18:00:00,46059.23799,90.0,48267.69988950001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 18:00:00,46059.23799,90.0,48267.69988950001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 18:00:00,46059.23799,90.0,48267.69988950001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 18:00:00,46059.23799,90.0,48267.69988950001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 19:00:00,48447.542882,141.0,50721.870026100005,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 19:00:00,48447.542882,141.0,50721.870026100005,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 19:00:00,48447.542882,141.0,50721.870026100005,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 19:00:00,48447.542882,141.0,50721.870026100005,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 19:00:00,48447.542882,141.0,50721.870026100005,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 19:00:00,48447.542882,141.0,50721.870026100005,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 19:00:00,48447.542882,141.0,50721.870026100005,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 20:00:00,48779.398271,108.0,51104.96818455,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 20:00:00,48779.398271,108.0,51104.96818455,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 20:00:00,48779.398271,108.0,51104.96818455,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 20:00:00,48779.398271,108.0,51104.96818455,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 20:00:00,48779.398271,108.0,51104.96818455,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 20:00:00,48779.398271,108.0,51104.96818455,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 20:00:00,48779.398271,108.0,51104.96818455,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 21:00:00,48528.868606,126.0,50823.0120363,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 21:00:00,48528.868606,126.0,50823.0120363,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 21:00:00,48528.868606,126.0,50823.0120363,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 21:00:00,48528.868606,126.0,50823.0120363,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 21:00:00,48528.868606,126.0,50823.0120363,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 21:00:00,48528.868606,126.0,50823.0120363,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 21:00:00,48528.868606,126.0,50823.0120363,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 22:00:00,47590.18444,147.0,49815.343662,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 22:00:00,47590.18444,147.0,49815.343662,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 22:00:00,47590.18444,147.0,49815.343662,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 22:00:00,47590.18444,147.0,49815.343662,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 22:00:00,47590.18444,147.0,49815.343662,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 22:00:00,47590.18444,147.0,49815.343662,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 22:00:00,47590.18444,147.0,49815.343662,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-07 23:00:00,45470.256675,162.0,47573.66950875,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-07 23:00:00,45470.256675,162.0,47573.66950875,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-07 23:00:00,45470.256675,162.0,47573.66950875,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-07 23:00:00,45470.256675,162.0,47573.66950875,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-07 23:00:00,45470.256675,162.0,47573.66950875,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-07 23:00:00,45470.256675,162.0,47573.66950875,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-07 23:00:00,45470.256675,162.0,47573.66950875,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-08 00:00:00,47449.564266,108.0,49708.642479300004,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-08 00:00:00,47449.564266,108.0,49708.642479300004,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-08 00:00:00,47449.564266,108.0,49708.642479300004,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-08 00:00:00,47449.564266,108.0,49708.642479300004,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-08 00:00:00,47449.564266,108.0,49708.642479300004,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-08 00:00:00,47449.564266,108.0,49708.642479300004,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-08 00:00:00,47449.564266,108.0,49708.642479300004,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-08 01:00:00,42080.86356,102.00000000000001,44077.806738,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-08 01:00:00,42080.86356,102.00000000000001,44077.806738,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-08 01:00:00,42080.86356,102.00000000000001,44077.806738,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-08 01:00:00,42080.86356,102.00000000000001,44077.806738,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-08 01:00:00,42080.86356,102.00000000000001,44077.806738,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-08 01:00:00,42080.86356,102.00000000000001,44077.806738,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-08 01:00:00,42080.86356,102.00000000000001,44077.806738,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-08 02:00:00,41284.34999,144.0,43197.36748950001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-08 02:00:00,41284.34999,144.0,43197.36748950001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-08 02:00:00,41284.34999,144.0,43197.36748950001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-08 02:00:00,41284.34999,144.0,43197.36748950001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-08 02:00:00,41284.34999,144.0,43197.36748950001,0
